Day,Supplier,Distribution_Center,Product_Category,Shipped_Volume,Received_Volume,Performance_Gap
208,S15,B,Vegetables,81,704.0,-623.0
208,S15,E,Vegetables,118,1613.0,-1495.0
208,S16,A,Vegetables,74,846.0,-772.0
208,S16,B,Vegetables,71,704.0,-633.0
208,S16,E,Vegetables,159,1613.0,-1454.0
208,S17,A,Vegetables,85,846.0,-761.0
208,S17,B,Vegetables,93,704.0,-611.0
208,S17,E,Vegetables,188,1613.0,-1425.0
208,S18,A,Vegetables,76,846.0,-770.0
208,S18,B,Vegetables,68,704.0,-636.0
208,S18,E,Vegetables,165,1613.0,-1448.0
208,S19,A,Vegetables,80,846.0,-766.0
208,S19,B,Vegetables,58,704.0,-646.0
208,S19,E,Vegetables,170,1613.0,-1443.0
208,S2,A,Meat,27,162.0,-135.0
208,S2,B,Meat,29,149.0,-120.0
208,S2,C,Meat,41,182.0,-141.0
208,S2,D,Meat,23,161.0,-138.0
208,S2,E,Meat,61,300.0,-239.0
208,S20,A,Vegetables,88,846.0,-758.0
208,S20,B,Vegetables,72,704.0,-632.0
208,S20,E,Vegetables,155,1613.0,-1458.0
208,S21,A,Vegetables,91,846.0,-755.0
208,S21,B,Vegetables,56,704.0,-648.0
208,S21,E,Vegetables,186,1613.0,-1427.0
208,S22,A,Vegetables,87,846.0,-759.0
208,S22,B,Vegetables,67,704.0,-637.0
208,S22,E,Vegetables,160,1613.0,-1453.0
208,S23,A,Beverages,141,545.0,-404.0
208,S23,B,Beverages,122,509.0,-387.0
208,S23,C,Beverages,159,606.0,-447.0
208,S23,D,Beverages,134,512.0,-378.0
208,S23,E,Beverages,248,1009.0,-761.0
208,S24,A,Beverages,120,545.0,-425.0
208,S24,B,Beverages,133,509.0,-376.0
208,S24,C,Beverages,149,606.0,-457.0
208,S24,D,Beverages,135,512.0,-377.0
208,S24,E,Beverages,252,1009.0,-757.0
208,S25,A,Beverages,140,545.0,-405.0
208,S25,B,Beverages,130,509.0,-379.0
208,S25,C,Beverages,143,606.0,-463.0
208,S25,D,Beverages,114,512.0,-398.0
208,S25,E,Beverages,265,1009.0,-744.0
208,S26,A,Beverages,144,545.0,-401.0
208,S26,B,Beverages,124,509.0,-385.0
208,S26,C,Beverages,155,606.0,-451.0
208,S26,D,Beverages,129,512.0,-383.0
208,S26,E,Beverages,244,1009.0,-765.0
208,S27,A,Bakery,47,175.0,-128.0
208,S27,B,Bakery,31,155.0,-124.0
208,S27,C,Bakery,36,163.0,-127.0
208,S27,D,Bakery,34,156.0,-122.0
208,S27,E,Bakery,70,324.0,-254.0
208,S28,A,Bakery,36,175.0,-139.0
208,S28,B,Bakery,35,155.0,-120.0
208,S28,C,Bakery,40,163.0,-123.0
208,S28,D,Bakery,38,156.0,-118.0
208,S28,E,Bakery,92,324.0,-232.0
208,S29,A,Bakery,47,175.0,-128.0
208,S29,B,Bakery,37,155.0,-118.0
208,S29,C,Bakery,45,163.0,-118.0
208,S29,D,Bakery,42,156.0,-114.0
208,S29,E,Bakery,78,324.0,-246.0
208,S3,A,Meat,32,162.0,-130.0
208,S3,B,Meat,26,149.0,-123.0
208,S3,C,Meat,32,182.0,-150.0
208,S3,D,Meat,33,161.0,-128.0
208,S3,E,Meat,60,300.0,-240.0
208,S30,A,Bakery,45,175.0,-130.0
208,S30,B,Bakery,52,155.0,-103.0
208,S30,C,Bakery,42,163.0,-121.0
208,S30,D,Bakery,42,156.0,-114.0
208,S30,E,Bakery,84,324.0,-240.0
208,S4,A,Meat,33,162.0,-129.0
208,S4,B,Meat,26,149.0,-123.0
208,S4,C,Meat,31,182.0,-151.0
208,S4,D,Meat,43,161.0,-118.0
208,S4,E,Meat,62,300.0,-238.0
208,S5,A,Meat,33,162.0,-129.0
208,S5,B,Meat,33,149.0,-116.0
208,S5,C,Meat,36,182.0,-146.0
208,S5,D,Meat,31,161.0,-130.0
208,S5,E,Meat,60,300.0,-240.0
208,S6,C,Dairy,56,404.0,-348.0
208,S6,D,Dairy,59,381.0,-322.0
208,S6,E,Dairy,119,819.0,-700.0
208,S7,C,Dairy,63,404.0,-341.0
208,S7,D,Dairy,54,381.0,-327.0
208,S7,E,Dairy,123,819.0,-696.0
208,S8,C,Dairy,60,404.0,-344.0
208,S8,D,Dairy,58,381.0,-323.0
208,S8,E,Dairy,116,819.0,-703.0
208,S9,C,Dairy,57,404.0,-347.0
208,S9,D,Dairy,46,381.0,-335.0
208,S9,E,Dairy,106,819.0,-713.0
209,S1,A,Meat,35,148.0,-113.0
209,S1,B,Meat,23,136.0,-113.0
209,S1,C,Meat,35,160.0,-125.0
209,S1,D,Meat,35,146.0,-111.0
209,S1,E,Meat,68,328.0,-260.0
209,S10,C,Dairy,58,412.0,-354.0
209,S10,D,Dairy,58,403.0,-345.0
209,S10,E,Dairy,101,793.0,-692.0
209,S11,C,Dairy,61,412.0,-351.0
209,S11,D,Dairy,65,403.0,-338.0
209,S11,E,Dairy,132,793.0,-661.0
209,S12,C,Dairy,53,412.0,-359.0
209,S12,D,Dairy,56,403.0,-347.0
209,S12,E,Dairy,112,793.0,-681.0
209,S13,A,Vegetables,81,765.0,-684.0
209,S13,B,Vegetables,77,740.0,-663.0
209,S13,E,Vegetables,149,1552.0,-1403.0
209,S14,A,Vegetables,62,765.0,-703.0
209,S14,B,Vegetables,69,740.0,-671.0
209,S14,E,Vegetables,149,1552.0,-1403.0
209,S15,A,Vegetables,67,765.0,-698.0
209,S15,B,Vegetables,73,740.0,-667.0
209,S15,E,Vegetables,143,1552.0,-1409.0
209,S16,A,Vegetables,81,765.0,-684.0
209,S16,B,Vegetables,69,740.0,-671.0
209,S16,E,Vegetables,172,1552.0,-1380.0
209,S17,A,Vegetables,78,765.0,-687.0
209,S17,B,Vegetables,80,740.0,-660.0
209,S17,E,Vegetables,164,1552.0,-1388.0
209,S18,A,Vegetables,76,765.0,-689.0
209,S18,B,Vegetables,56,740.0,-684.0
209,S18,E,Vegetables,151,1552.0,-1401.0
209,S19,A,Vegetables,62,765.0,-703.0
209,S19,B,Vegetables,71,740.0,-669.0
209,S19,E,Vegetables,168,1552.0,-1384.0
209,S2,A,Meat,27,148.0,-121.0
209,S2,B,Meat,25,136.0,-111.0
209,S2,C,Meat,30,160.0,-130.0
209,S2,D,Meat,28,146.0,-118.0
209,S2,E,Meat,61,328.0,-267.0
209,S20,A,Vegetables,106,765.0,-659.0
209,S20,B,Vegetables,90,740.0,-650.0
209,S20,E,Vegetables,142,1552.0,-1410.0
209,S21,A,Vegetables,84,765.0,-681.0
209,S21,B,Vegetables,64,740.0,-676.0
209,S21,E,Vegetables,166,1552.0,-1386.0
209,S22,A,Vegetables,68,765.0,-697.0
209,S22,B,Vegetables,91,740.0,-649.0
209,S22,E,Vegetables,148,1552.0,-1404.0
209,S23,A,Beverages,135,510.0,-375.0
209,S23,B,Beverages,126,488.0,-362.0
209,S23,C,Beverages,138,527.0,-389.0
209,S23,D,Beverages,131,505.0,-374.0
209,S23,E,Beverages,241,989.0,-748.0
209,S24,A,Beverages,105,510.0,-405.0
209,S24,B,Beverages,128,488.0,-360.0
209,S24,C,Beverages,126,527.0,-401.0
209,S24,D,Beverages,123,505.0,-382.0
209,S24,E,Beverages,281,989.0,-708.0
209,S25,A,Beverages,139,510.0,-371.0
209,S25,B,Beverages,114,488.0,-374.0
209,S25,C,Beverages,139,527.0,-388.0
209,S25,D,Beverages,124,505.0,-381.0
209,S25,E,Beverages,224,989.0,-765.0
209,S26,A,Beverages,131,510.0,-379.0
209,S26,B,Beverages,120,488.0,-368.0
209,S26,C,Beverages,124,527.0,-403.0
209,S26,D,Beverages,127,505.0,-378.0
209,S26,E,Beverages,243,989.0,-746.0
209,S27,A,Bakery,38,169.0,-131.0
209,S27,B,Bakery,40,148.0,-108.0
209,S27,C,Bakery,36,164.0,-128.0
209,S27,D,Bakery,41,176.0,-135.0
209,S27,E,Bakery,78,338.0,-260.0
209,S28,A,Bakery,40,169.0,-129.0
209,S28,B,Bakery,37,148.0,-111.0
209,S28,C,Bakery,43,164.0,-121.0
209,S28,D,Bakery,46,176.0,-130.0
209,S28,E,Bakery,86,338.0,-252.0
209,S29,A,Bakery,49,169.0,-120.0
209,S29,B,Bakery,41,148.0,-107.0
209,S29,C,Bakery,46,164.0,-118.0
209,S29,D,Bakery,38,176.0,-138.0
209,S29,E,Bakery,84,338.0,-254.0
209,S3,A,Meat,26,148.0,-122.0
209,S3,B,Meat,32,136.0,-104.0
209,S3,C,Meat,39,160.0,-121.0
209,S3,D,Meat,26,146.0,-120.0
209,S3,E,Meat,70,328.0,-258.0
209,S30,A,Bakery,42,169.0,-127.0
209,S30,B,Bakery,30,148.0,-118.0
209,S30,C,Bakery,39,164.0,-125.0
209,S30,D,Bakery,51,176.0,-125.0
209,S30,E,Bakery,90,338.0,-248.0
209,S4,A,Meat,29,148.0,-119.0
209,S4,B,Meat,27,136.0,-109.0
209,S4,C,Meat,26,160.0,-134.0
209,S4,D,Meat,39,146.0,-107.0
209,S4,E,Meat,59,328.0,-269.0
209,S5,A,Meat,31,148.0,-117.0
209,S5,B,Meat,29,136.0,-107.0
209,S5,C,Meat,30,160.0,-130.0
209,S5,D,Meat,18,146.0,-128.0
209,S5,E,Meat,70,328.0,-258.0
209,S6,C,Dairy,50,412.0,-362.0
209,S6,D,Dairy,56,403.0,-347.0
209,S6,E,Dairy,100,793.0,-693.0
209,S7,C,Dairy,70,412.0,-342.0
209,S7,D,Dairy,54,403.0,-349.0
209,S7,E,Dairy,132,793.0,-661.0
209,S8,C,Dairy,66,412.0,-346.0
209,S8,D,Dairy,61,403.0,-342.0
209,S8,E,Dairy,110,793.0,-683.0
209,S9,C,Dairy,54,412.0,-358.0
209,S9,D,Dairy,53,403.0,-350.0
209,S9,E,Dairy,106,793.0,-687.0
210,S1,A,Meat,28,133.0,-105.0
210,S1,B,Meat,36,160.0,-124.0
210,S1,C,Meat,24,150.0,-126.0
210,S1,D,Meat,26,169.0,-143.0
210,S1,E,Meat,60,311.0,-251.0
210,S10,C,Dairy,57,415.0,-358.0
210,S10,D,Dairy,56,378.0,-322.0
210,S10,E,Dairy,113,799.0,-686.0
210,S11,C,Dairy,57,415.0,-358.0
210,S11,D,Dairy,66,378.0,-312.0
210,S11,E,Dairy,106,799.0,-693.0
210,S12,C,Dairy,59,415.0,-356.0
210,S12,D,Dairy,45,378.0,-333.0
210,S12,E,Dairy,114,799.0,-685.0
210,S13,A,Vegetables,74,754.0,-680.0
210,S13,B,Vegetables,61,742.0,-681.0
210,S13,E,Vegetables,139,1501.0,-1362.0
210,S14,A,Vegetables,69,754.0,-685.0
210,S14,B,Vegetables,88,742.0,-654.0
210,S14,E,Vegetables,162,1501.0,-1339.0
210,S15,A,Vegetables,76,754.0,-678.0
210,S15,B,Vegetables,67,742.0,-675.0
210,S15,E,Vegetables,151,1501.0,-1350.0
210,S16,A,Vegetables,72,754.0,-682.0
210,S16,B,Vegetables,81,742.0,-661.0
210,S16,E,Vegetables,146,1501.0,-1355.0
210,S17,A,Vegetables,69,754.0,-685.0
210,S17,B,Vegetables,63,742.0,-679.0
210,S17,E,Vegetables,158,1501.0,-1343.0
210,S18,A,Vegetables,65,754.0,-689.0
210,S18,B,Vegetables,74,742.0,-668.0
210,S18,E,Vegetables,160,1501.0,-1341.0
210,S19,A,Vegetables,88,754.0,-666.0
210,S19,B,Vegetables,65,742.0,-677.0
210,S19,E,Vegetables,161,1501.0,-1340.0
210,S2,A,Meat,23,133.0,-110.0
210,S2,B,Meat,33,160.0,-127.0
210,S2,C,Meat,33,150.0,-117.0
210,S2,D,Meat,37,169.0,-132.0
210,S2,E,Meat,76,311.0,-235.0
210,S20,A,Vegetables,77,754.0,-677.0
210,S20,B,Vegetables,68,742.0,-674.0
210,S20,E,Vegetables,144,1501.0,-1357.0
210,S21,A,Vegetables,89,754.0,-665.0
210,S21,B,Vegetables,77,742.0,-665.0
210,S21,E,Vegetables,132,1501.0,-1369.0
210,S22,A,Vegetables,75,754.0,-679.0
210,S22,B,Vegetables,98,742.0,-644.0
210,S22,E,Vegetables,148,1501.0,-1353.0
210,S23,A,Beverages,124,512.0,-388.0
210,S23,B,Beverages,142,495.0,-353.0
210,S23,C,Beverages,154,509.0,-355.0
210,S23,D,Beverages,125,505.0,-380.0
210,S23,E,Beverages,283,1054.0,-771.0
210,S24,A,Beverages,124,512.0,-388.0
210,S24,B,Beverages,116,495.0,-379.0
210,S24,C,Beverages,126,509.0,-383.0
210,S24,D,Beverages,128,505.0,-377.0
210,S24,E,Beverages,290,1054.0,-764.0
210,S25,A,Beverages,129,512.0,-383.0
210,S25,B,Beverages,111,495.0,-384.0
210,S25,C,Beverages,118,509.0,-391.0
210,S25,D,Beverages,128,505.0,-377.0
210,S25,E,Beverages,228,1054.0,-826.0
210,S26,A,Beverages,135,512.0,-377.0
210,S26,B,Beverages,126,495.0,-369.0
210,S26,C,Beverages,111,509.0,-398.0
210,S26,D,Beverages,124,505.0,-381.0
210,S26,E,Beverages,253,1054.0,-801.0
210,S27,A,Bakery,28,137.0,-109.0
210,S27,B,Bakery,32,150.0,-118.0
210,S27,C,Bakery,46,171.0,-125.0
210,S27,D,Bakery,36,164.0,-128.0
210,S27,E,Bakery,73,294.0,-221.0
210,S28,A,Bakery,44,137.0,-93.0
210,S28,B,Bakery,49,150.0,-101.0
210,S28,C,Bakery,38,171.0,-133.0
210,S28,D,Bakery,43,164.0,-121.0
210,S28,E,Bakery,70,294.0,-224.0
210,S29,A,Bakery,35,137.0,-102.0
210,S29,B,Bakery,40,150.0,-110.0
210,S29,C,Bakery,42,171.0,-129.0
210,S29,D,Bakery,37,164.0,-127.0
210,S29,E,Bakery,67,294.0,-227.0
210,S3,A,Meat,24,133.0,-109.0
210,S3,B,Meat,30,160.0,-130.0
210,S3,C,Meat,29,150.0,-121.0
210,S3,D,Meat,39,169.0,-130.0
210,S3,E,Meat,57,311.0,-254.0
210,S30,A,Bakery,30,137.0,-107.0
210,S30,B,Bakery,29,150.0,-121.0
210,S30,C,Bakery,45,171.0,-126.0
210,S30,D,Bakery,48,164.0,-116.0
210,S30,E,Bakery,84,294.0,-210.0
210,S4,A,Meat,26,133.0,-107.0
210,S4,B,Meat,32,160.0,-128.0
210,S4,C,Meat,31,150.0,-119.0
210,S4,D,Meat,36,169.0,-133.0
210,S4,E,Meat,60,311.0,-251.0
210,S5,A,Meat,32,133.0,-101.0
210,S5,B,Meat,29,160.0,-131.0
210,S5,C,Meat,33,150.0,-117.0
210,S5,D,Meat,31,169.0,-138.0
210,S5,E,Meat,58,311.0,-253.0
210,S6,C,Dairy,60,415.0,-355.0
210,S6,D,Dairy,52,378.0,-326.0
210,S6,E,Dairy,130,799.0,-669.0
210,S7,C,Dairy,57,415.0,-358.0
210,S7,D,Dairy,53,378.0,-325.0
210,S7,E,Dairy,106,799.0,-693.0
210,S8,C,Dairy,57,415.0,-358.0
210,S8,D,Dairy,54,378.0,-324.0
210,S8,E,Dairy,127,799.0,-672.0
210,S9,C,Dairy,68,415.0,-347.0
210,S9,D,Dairy,52,378.0,-326.0
210,S9,E,Dairy,103,799.0,-696.0
211,S1,A,Meat,43,181.0,-138.0
211,S1,B,Meat,22,174.0,-152.0
211,S1,C,Meat,24,153.0,-129.0
211,S1,D,Meat,26,164.0,-138.0
211,S1,E,Meat,58,294.0,-236.0
211,S10,C,Dairy,46,392.0,-346.0
211,S10,D,Dairy,70,458.0,-388.0
211,S10,E,Dairy,139,876.0,-737.0
211,S11,C,Dairy,52,392.0,-340.0
211,S11,D,Dairy,59,458.0,-399.0
211,S11,E,Dairy,118,876.0,-758.0
211,S12,C,Dairy,53,392.0,-339.0
211,S12,D,Dairy,62,458.0,-396.0
211,S12,E,Dairy,121,876.0,-755.0
211,S13,A,Vegetables,74,800.0,-726.0
211,S13,B,Vegetables,86,833.0,-747.0
211,S13,E,Vegetables,150,1650.0,-1500.0
211,S14,A,Vegetables,96,800.0,-704.0
211,S14,B,Vegetables,82,833.0,-751.0
211,S14,E,Vegetables,160,1650.0,-1490.0
211,S15,A,Vegetables,85,800.0,-715.0
211,S15,B,Vegetables,83,833.0,-750.0
211,S15,E,Vegetables,183,1650.0,-1467.0
211,S16,A,Vegetables,85,800.0,-715.0
211,S16,B,Vegetables,97,833.0,-736.0
211,S16,E,Vegetables,167,1650.0,-1483.0
211,S17,A,Vegetables,79,800.0,-721.0
211,S17,B,Vegetables,96,833.0,-737.0
211,S17,E,Vegetables,182,1650.0,-1468.0
211,S18,A,Vegetables,83,800.0,-717.0
211,S18,B,Vegetables,81,833.0,-752.0
211,S18,E,Vegetables,144,1650.0,-1506.0
211,S19,A,Vegetables,77,800.0,-723.0
211,S19,B,Vegetables,81,833.0,-752.0
211,S19,E,Vegetables,189,1650.0,-1461.0
211,S2,A,Meat,31,181.0,-150.0
211,S2,B,Meat,53,174.0,-121.0
211,S2,C,Meat,40,153.0,-113.0
211,S2,D,Meat,34,164.0,-130.0
211,S2,E,Meat,52,294.0,-242.0
211,S20,A,Vegetables,78,800.0,-722.0
211,S20,B,Vegetables,78,833.0,-755.0
211,S20,E,Vegetables,167,1650.0,-1483.0
211,S21,A,Vegetables,66,800.0,-734.0
211,S21,B,Vegetables,85,833.0,-748.0
211,S21,E,Vegetables,170,1650.0,-1480.0
211,S22,A,Vegetables,77,800.0,-723.0
211,S22,B,Vegetables,64,833.0,-769.0
211,S22,E,Vegetables,138,1650.0,-1512.0
211,S23,A,Beverages,145,540.0,-395.0
211,S23,B,Beverages,142,558.0,-416.0
211,S23,C,Beverages,127,525.0,-398.0
211,S23,D,Beverages,149,590.0,-441.0
211,S23,E,Beverages,280,1135.0,-855.0
211,S24,A,Beverages,147,540.0,-393.0
211,S24,B,Beverages,145,558.0,-413.0
211,S24,C,Beverages,136,525.0,-389.0
211,S24,D,Beverages,143,590.0,-447.0
211,S24,E,Beverages,293,1135.0,-842.0
211,S25,A,Beverages,113,540.0,-427.0
211,S25,B,Beverages,136,558.0,-422.0
211,S25,C,Beverages,120,525.0,-405.0
211,S25,D,Beverages,159,590.0,-431.0
211,S25,E,Beverages,306,1135.0,-829.0
211,S26,A,Beverages,135,540.0,-405.0
211,S26,B,Beverages,135,558.0,-423.0
211,S26,C,Beverages,142,525.0,-383.0
211,S26,D,Beverages,139,590.0,-451.0
211,S26,E,Beverages,256,1135.0,-879.0
211,S27,A,Bakery,42,146.0,-104.0
211,S27,B,Bakery,40,169.0,-129.0
211,S27,C,Bakery,43,178.0,-135.0
211,S27,D,Bakery,40,176.0,-136.0
211,S27,E,Bakery,79,322.0,-243.0
211,S28,A,Bakery,33,146.0,-113.0
211,S28,B,Bakery,49,169.0,-120.0
211,S28,C,Bakery,43,178.0,-135.0
211,S28,D,Bakery,46,176.0,-130.0
211,S28,E,Bakery,96,322.0,-226.0
211,S29,A,Bakery,41,146.0,-105.0
211,S29,B,Bakery,48,169.0,-121.0
211,S29,C,Bakery,42,178.0,-136.0
211,S29,D,Bakery,49,176.0,-127.0
211,S29,E,Bakery,79,322.0,-243.0
211,S3,A,Meat,46,181.0,-135.0
211,S3,B,Meat,30,174.0,-144.0
211,S3,C,Meat,37,153.0,-116.0
211,S3,D,Meat,35,164.0,-129.0
211,S3,E,Meat,63,294.0,-231.0
211,S30,A,Bakery,30,146.0,-116.0
211,S30,B,Bakery,32,169.0,-137.0
211,S30,C,Bakery,50,178.0,-128.0
211,S30,D,Bakery,41,176.0,-135.0
211,S30,E,Bakery,68,322.0,-254.0
211,S4,A,Meat,27,181.0,-154.0
211,S4,B,Meat,30,174.0,-144.0
211,S4,C,Meat,26,153.0,-127.0
211,S4,D,Meat,37,164.0,-127.0
211,S4,E,Meat,58,294.0,-236.0
211,S5,A,Meat,34,181.0,-147.0
211,S5,B,Meat,39,174.0,-135.0
211,S5,C,Meat,26,153.0,-127.0
211,S5,D,Meat,32,164.0,-132.0
211,S5,E,Meat,63,294.0,-231.0
211,S6,C,Dairy,59,392.0,-333.0
211,S6,D,Dairy,57,458.0,-401.0
211,S6,E,Dairy,144,876.0,-732.0
211,S7,C,Dairy,69,392.0,-323.0
211,S7,D,Dairy,76,458.0,-382.0
211,S7,E,Dairy,120,876.0,-756.0
211,S8,C,Dairy,55,392.0,-337.0
211,S8,D,Dairy,68,458.0,-390.0
211,S8,E,Dairy,127,876.0,-749.0
211,S9,C,Dairy,58,392.0,-334.0
211,S9,D,Dairy,66,458.0,-392.0
211,S9,E,Dairy,107,876.0,-769.0
212,S1,A,Meat,30,152.0,-122.0
212,S1,B,Meat,47,178.0,-131.0
212,S1,C,Meat,29,140.0,-111.0
212,S1,D,Meat,29,148.0,-119.0
212,S1,E,Meat,62,326.0,-264.0
212,S10,C,Dairy,66,407.0,-341.0
212,S10,D,Dairy,56,411.0,-355.0
212,S10,E,Dairy,119,802.0,-683.0
212,S11,C,Dairy,63,407.0,-344.0
212,S11,D,Dairy,64,411.0,-347.0
212,S11,E,Dairy,113,802.0,-689.0
212,S12,C,Dairy,60,407.0,-347.0
212,S12,D,Dairy,77,411.0,-334.0
212,S12,E,Dairy,112,802.0,-690.0
212,S13,A,Vegetables,75,748.0,-673.0
212,S13,B,Vegetables,87,756.0,-669.0
212,S13,E,Vegetables,179,1576.0,-1397.0
212,S14,A,Vegetables,82,748.0,-666.0
212,S14,B,Vegetables,70,756.0,-686.0
212,S14,E,Vegetables,148,1576.0,-1428.0
212,S15,A,Vegetables,76,748.0,-672.0
212,S15,B,Vegetables,79,756.0,-677.0
212,S15,E,Vegetables,164,1576.0,-1412.0
212,S16,A,Vegetables,71,748.0,-677.0
212,S16,B,Vegetables,78,756.0,-678.0
212,S16,E,Vegetables,172,1576.0,-1404.0
212,S17,A,Vegetables,77,748.0,-671.0
212,S17,B,Vegetables,72,756.0,-684.0
212,S17,E,Vegetables,146,1576.0,-1430.0
212,S18,A,Vegetables,71,748.0,-677.0
212,S18,B,Vegetables,73,756.0,-683.0
212,S18,E,Vegetables,173,1576.0,-1403.0
212,S19,A,Vegetables,81,748.0,-667.0
212,S19,B,Vegetables,66,756.0,-690.0
212,S19,E,Vegetables,156,1576.0,-1420.0
212,S2,A,Meat,23,152.0,-129.0
212,S2,B,Meat,32,178.0,-146.0
212,S2,C,Meat,40,140.0,-100.0
212,S2,D,Meat,29,148.0,-119.0
212,S2,E,Meat,59,326.0,-267.0
212,S20,A,Vegetables,66,748.0,-682.0
212,S20,B,Vegetables,88,756.0,-668.0
212,S20,E,Vegetables,146,1576.0,-1430.0
212,S21,A,Vegetables,80,748.0,-668.0
212,S21,B,Vegetables,75,756.0,-681.0
212,S21,E,Vegetables,164,1576.0,-1412.0
212,S22,A,Vegetables,69,748.0,-679.0
212,S22,B,Vegetables,68,756.0,-688.0
212,S22,E,Vegetables,128,1576.0,-1448.0
212,S23,A,Beverages,110,525.0,-415.0
212,S23,B,Beverages,140,558.0,-418.0
212,S23,C,Beverages,124,531.0,-407.0
212,S23,D,Beverages,148,549.0,-401.0
212,S23,E,Beverages,273,1049.0,-776.0
212,S24,A,Beverages,132,525.0,-393.0
212,S24,B,Beverages,143,558.0,-415.0
212,S24,C,Beverages,140,531.0,-391.0
212,S24,D,Beverages,129,549.0,-420.0
212,S24,E,Beverages,263,1049.0,-786.0
212,S25,A,Beverages,136,525.0,-389.0
212,S25,B,Beverages,144,558.0,-414.0
212,S25,C,Beverages,127,531.0,-404.0
212,S25,D,Beverages,138,549.0,-411.0
212,S25,E,Beverages,249,1049.0,-800.0
212,S26,A,Beverages,147,525.0,-378.0
212,S26,B,Beverages,131,558.0,-427.0
212,S26,C,Beverages,140,531.0,-391.0
212,S26,D,Beverages,134,549.0,-415.0
212,S26,E,Beverages,264,1049.0,-785.0
212,S27,A,Bakery,36,139.0,-103.0
212,S27,B,Bakery,51,189.0,-138.0
212,S27,C,Bakery,41,155.0,-114.0
212,S27,D,Bakery,31,169.0,-138.0
212,S27,E,Bakery,81,302.0,-221.0
212,S28,A,Bakery,33,139.0,-106.0
212,S28,B,Bakery,51,189.0,-138.0
212,S28,C,Bakery,35,155.0,-120.0
212,S28,D,Bakery,48,169.0,-121.0
212,S28,E,Bakery,67,302.0,-235.0
212,S29,A,Bakery,32,139.0,-107.0
212,S29,B,Bakery,43,189.0,-146.0
212,S29,C,Bakery,35,155.0,-120.0
212,S29,D,Bakery,56,169.0,-113.0
212,S29,E,Bakery,79,302.0,-223.0
212,S3,A,Meat,32,152.0,-120.0
212,S3,B,Meat,32,178.0,-146.0
212,S3,C,Meat,21,140.0,-119.0
212,S3,D,Meat,32,148.0,-116.0
212,S3,E,Meat,84,326.0,-242.0
212,S30,A,Bakery,38,139.0,-101.0
212,S30,B,Bakery,44,189.0,-145.0
212,S30,C,Bakery,44,155.0,-111.0
212,S30,D,Bakery,34,169.0,-135.0
212,S30,E,Bakery,75,302.0,-227.0
212,S4,A,Meat,33,152.0,-119.0
212,S4,B,Meat,34,178.0,-144.0
212,S4,C,Meat,21,140.0,-119.0
212,S4,D,Meat,30,148.0,-118.0
212,S4,E,Meat,62,326.0,-264.0
212,S5,A,Meat,34,152.0,-118.0
212,S5,B,Meat,33,178.0,-145.0
212,S5,C,Meat,29,140.0,-111.0
212,S5,D,Meat,28,148.0,-120.0
212,S5,E,Meat,59,326.0,-267.0
212,S6,C,Dairy,58,407.0,-349.0
212,S6,D,Dairy,51,411.0,-360.0
212,S6,E,Dairy,113,802.0,-689.0
212,S7,C,Dairy,59,407.0,-348.0
212,S7,D,Dairy,48,411.0,-363.0
212,S7,E,Dairy,146,802.0,-656.0
212,S8,C,Dairy,48,407.0,-359.0
212,S8,D,Dairy,62,411.0,-349.0
212,S8,E,Dairy,82,802.0,-720.0
212,S9,C,Dairy,53,407.0,-354.0
212,S9,D,Dairy,53,411.0,-358.0
212,S9,E,Dairy,117,802.0,-685.0
213,S1,A,Meat,40,162.0,-122.0
213,S1,B,Meat,24,137.0,-113.0
213,S1,C,Meat,32,151.0,-119.0
213,S1,D,Meat,25,166.0,-141.0
213,S1,E,Meat,56,309.0,-253.0
213,S10,C,Dairy,69,455.0,-386.0
213,S10,D,Dairy,63,389.0,-326.0
213,S10,E,Dairy,106,791.0,-685.0
213,S11,C,Dairy,59,455.0,-396.0
213,S11,D,Dairy,51,389.0,-338.0
213,S11,E,Dairy,116,791.0,-675.0
213,S12,C,Dairy,72,455.0,-383.0
213,S12,D,Dairy,46,389.0,-343.0
213,S12,E,Dairy,126,791.0,-665.0
213,S13,A,Vegetables,79,786.0,-707.0
213,S13,B,Vegetables,70,738.0,-668.0
213,S13,E,Vegetables,136,1438.0,-1302.0
213,S14,A,Vegetables,71,786.0,-715.0
213,S14,B,Vegetables,71,738.0,-667.0
213,S14,E,Vegetables,161,1438.0,-1277.0
213,S15,A,Vegetables,70,786.0,-716.0
213,S15,B,Vegetables,81,738.0,-657.0
213,S15,E,Vegetables,148,1438.0,-1290.0
213,S16,A,Vegetables,79,786.0,-707.0
213,S16,B,Vegetables,81,738.0,-657.0
213,S16,E,Vegetables,147,1438.0,-1291.0
213,S17,A,Vegetables,87,786.0,-699.0
213,S17,B,Vegetables,78,738.0,-660.0
213,S17,E,Vegetables,140,1438.0,-1298.0
213,S18,A,Vegetables,71,786.0,-715.0
213,S18,B,Vegetables,68,738.0,-670.0
213,S18,E,Vegetables,145,1438.0,-1293.0
213,S19,A,Vegetables,89,786.0,-697.0
213,S19,B,Vegetables,76,738.0,-662.0
213,S19,E,Vegetables,142,1438.0,-1296.0
213,S2,A,Meat,27,162.0,-135.0
213,S2,B,Meat,31,137.0,-106.0
213,S2,C,Meat,30,151.0,-121.0
213,S2,D,Meat,32,166.0,-134.0
213,S2,E,Meat,74,309.0,-235.0
